gamma_usado,k_usado,E_s_cm,Var_s_cm2,lambda1,lambda2,residuo,moda_cm,entropia,cond_num,valida,motivo,Suelo_ID
1.6403179447584004,5.060343273523299e-07,0.00710719593147218,2.438393623057901e-06,116.24394577307298,100000.0,5.294237428115661e-05,0.007164500378894349,0.0008259697302771655,7323519.746741709,False,lambda2 edge (100000.00),1
1.638078025678292,6.993571713269587e-07,0.5000000049999993,0.08340550154630116,-100000.0,100000.0,0.46589572280006186,0.9645937035317568,0.06805688771734374,32.05252090023072,False,lambda2 edge (100000.00),1
1.7115390688935077,3.872110138355177e-07,0.003297599046932351,2.2322630262942026e-06,19.651933334844387,100000.0,1.310010715070548e-05,0.003611851958639004,0.00046925902571801596,45540340.94397668,False,lambda2 edge (100000.00),1
1.6753780222869692,6.339797671876996e-07,0.004792526038979705,2.366522348398924e-06,49.296553170175585,100000.0,2.532448804378316e-05,0.0049960886631885935,0.0006221810644295439,17802013.317642298,False,lambda2 edge (100000.00),1
1.6904531526383477,9.677342012294e-08,0.004080373094134363,2.31864503997809e-06,33.86203546015446,100000.0,1.8966511264711673e-05,0.004325216267991965,0.0005518754004263423,26282467.062414393,False,lambda2 edge (100000.00),1
1.629501475530129,9.622786879040194e-07,0.008057315909268208,2.451987443145609e-06,151.2056414664055,100000.0,6.735663244743237e-05,0.008275766320702958,0.0009009062274319763,5593036.148591494,False,lambda2 edge (100000.00),1
1.827145172676902,7.027100624726421e-07,0.0013842468788677702,1.5924249603890017e-06,-3.616922478102983,100000.0,3.497148090128811e-06,0.0018876851089914617,0.00023518042496280486,642068421.9671184,False,Unstable condition (6.42e+08),1
1.66646749036488,9.694846135742466e-07,0.005285196408812136,2.389599014391092e-06,61.38884871299824,100000.0,3.030708790892546e-05,0.00556668784743931,0.0006684819126205434,14170934.257120484,False,lambda2 edge (100000.00),1
1.7946877259914487,7.197212872674057e-07,0.0016842444220343626,1.767468540656489e-06,-0.9597502766547513,100000.0,4.592409240377593e-06,0.0021804787525874733,0.0002757589684752413,339842358.52329034,False,Unstable condition (3.40e+08),1
1.7123403755359472,2.7951914622670745e-07,0.003272038493830237,2.22855193343104e-06,19.235849305546232,100000.0,1.2930235970422682e-05,0.003611851958639004,0.0004664550283090431,46502105.13736765,False,lambda2 edge (100000.00),1
1.624097740538375,9.035763725784033e-07,0.008582668702055702,2.4576612938835107e-06,172.41178992273947,100000.0,7.610512611383245e-05,0.00857953591279118,0.0009405372705755633,4891285.094001612,False,lambda2 edge (100000.00),1
1.713944072458403,2.1033973114727803e-07,0.0032217128651081837,2.2210374337623696e-06,18.425384773250418,100000.0,1.2597040601537023e-05,0.003611851958639004,0.00046091319566496136,48487487.51023035,False,lambda2 edge (100000.00),1
1.6764891560376631,5.834273732524771e-07,0.004735037676144029,2.363381420544455e-06,47.96112294557067,100000.0,2.4774447580798884e-05,0.0049960886631885935,0.000616659480441934,18317844.12133419,False,lambda2 edge (100000.00),1
1.644193195734808,8.580481412514518e-07,0.006797216914853696,2.4327006925586216e-06,105.78147510334988,100000.0,4.8620863868363954e-05,0.006910831954432375,0.0008005367528186465,8069671.292590963,False,lambda2 edge (100000.00),1
1.7896298824588026,7.222683263914275e-07,0.0017414788948223437,1.7962817647803867e-06,-0.41453593347004564,100000.0,4.817254961863926e-06,0.0021804787525874733,0.00028330097525053484,305137268.05049616,False,Unstable condition (3.05e+08),1
1.7080232599437761,6.310357522954188e-07,0.0034130958911786306,2.248192813448106e-06,21.56949424443285,100000.0,1.3887125153578325e-05,0.0037444282970276357,0.0004818405186949539,41548313.84954991,False,lambda2 edge (100000.00),1
1.746024492228184,6.533481355392719e-07,0.00241410814299451,2.0509278351871523e-06,6.979020467829464,100000.0,7.86819377389655e-06,0.0028063439656078864,0.00036782375272655663,110318361.1085652,False,Unstable condition (1.10e+08),1
